"","Grade","School_Year","Assignment Type","Test 1 PR","Test 1 Benchmark Category","SGP (Expectation=50)","Gender","IEP_Status","504_Status","Low_Income_Status"
"1036","5","2024-2025","Star Math",51,"At/Above Benchmark",97,"Male","0","0","0"
"1037","5","2024-2025","Star Math",23,"Intervention",98,"Female","1","0","0"
"1038","5","2024-2025","Star Math",40,"At/Above Benchmark",73,"Female","0","0","0"
"1039","5","2024-2025","Star Math",84,"At/Above Benchmark",95,"Male","0","0","1"
"1040","5","2024-2025","Star Math",96,"At/Above Benchmark",39,"Male","0","1","0"
"1041","5","2024-2025","Star Math",85,"At/Above Benchmark",16,"Female","0","0","1"
"1042","5","2024-2025","Star Math",95,"At/Above Benchmark",92,"Female","0","0","0"
"1043","5","2024-2025","Star Math",28,"On Watch",17,"Female","1","0","0"
"1044","5","2024-2025","Star Math",69,"At/Above Benchmark",34,"Male","1","0","1"
"1045","5","2024-2025","Star Math",63,"At/Above Benchmark",33,"Female","0","0","0"
"1046","6","2024-2025","Star Math",62,"At/Above Benchmark",56,"Female","0","0","1"
"1047","6","2024-2025","Star Math",31,"On Watch",29,"Female","0","0","1"
"1048","6","2024-2025","Star Math",42,"At/Above Benchmark",33,"Female","1","0","0"
"1049","6","2024-2025","Star Math",91,"At/Above Benchmark",72,"Female","0","1","0"
"1050","6","2024-2025","Star Math",78,"At/Above Benchmark",86,"Female","0","0","0"
"1051","6","2024-2025","Star Math",74,"At/Above Benchmark",83,"Female","0","0","0"
"1052","6","2024-2025","Star Math",33,"On Watch",6,"Female","1","0","0"
"1053","6","2024-2025","Star Math",21,"Intervention",93,"Female","1","0","0"
"1054","6","2024-2025","Star Math",62,"At/Above Benchmark",31,"Female","0","0","0"
"1055","6","2024-2025","Star Math",15,"Intervention",89,"Female","1","0","0"
"1056","6","2024-2025","Star Math",84,"At/Above Benchmark",56,"Male","0","1","0"
"1057","6","2024-2025","Star Math",95,"At/Above Benchmark",87,"Male","0","0","0"
"1058","6","2024-2025","Star Math",91,"At/Above Benchmark",29,"Male","0","0","0"
"1059","6","2024-2025","Star Math",98,"At/Above Benchmark",8,"Male","0","0","1"
"1060","6","2024-2025","Star Math",42,"At/Above Benchmark",22,"Male","1","0","0"
"1061","6","2024-2025","Star Math",53,"At/Above Benchmark",44,"Female","0","1","0"
"1062","6","2024-2025","Star Math",82,"At/Above Benchmark",43,"Female","0","0","1"
"1063","6","2024-2025","Star Math",1,"Urgent Intervention",6,"Male","1","0","1"
"1064","6","2024-2025","Star Math",83,"At/Above Benchmark",32,"Female","0","1","0"
"1065","6","2024-2025","Star Math",81,"At/Above Benchmark",90,"Male","0","0","0"
"1066","6","2024-2025","Star Math",61,"At/Above Benchmark",44,"Female","1","0","0"
"1067","6","2024-2025","Star Math",36,"On Watch",25,"Female","1","0","0"
"1068","6","2024-2025","Star Math",76,"At/Above Benchmark",47,"Male","0","0","0"
"1069","6","2024-2025","Star Math",1,"Urgent Intervention",22,"Female","1","0","0"
"1070","6","2024-2025","Star Math",17,"Intervention",7,"Male","0","1","1"
"1071","6","2024-2025","Star Math",91,"At/Above Benchmark",92,"Female","0","0","0"
"1072","6","2024-2025","Star Math",54,"At/Above Benchmark",36,"Female","0","1","1"
"1073","6","2024-2025","Star Math",15,"Intervention",14,"Female","1","0","1"
"1074","6","2024-2025","Star Math",31,"On Watch",64,"Male","1","0","0"
"1075","6","2024-2025","Star Math",94,"At/Above Benchmark",84,"Male","0","0","1"
"1076","6","2024-2025","Star Math",30,"On Watch",10,"Male","0","0","1"
"1077","6","2024-2025","Star Math",85,"At/Above Benchmark",1,"Male","0","0","0"
"1078","6","2024-2025","Star Math",42,"At/Above Benchmark",84,"Female","0","0","0"
"1079","6","2024-2025","Star Math",12,"Intervention",81,"Female","0","0","1"
"1080","6","2024-2025","Star Math",38,"On Watch",60,"Female","0","1","0"
"1081","6","2024-2025","Star Math",86,"At/Above Benchmark",40,"Female","0","0","0"
"1082","6","2024-2025","Star Math",92,"At/Above Benchmark",22,"Female","0","0","0"
"1083","6","2024-2025","Star Math",94,"At/Above Benchmark",68,"Female","0","0","1"
"1084","6","2024-2025","Star Math",71,"At/Above Benchmark",9,"Female","0","0","1"
"1085","6","2024-2025","Star Math",97,"At/Above Benchmark",32,"Female","0","0","0"
"1086","6","2024-2025","Star Math",79,"At/Above Benchmark",50,"Male","0","1","1"
"1087","6","2024-2025","Star Math",66,"At/Above Benchmark",86,"Male","1","0","0"
"1088","6","2024-2025","Star Math",70,"At/Above Benchmark",30,"Male","1","0","0"
"1089","6","2024-2025","Star Math",7,"Urgent Intervention",63,"Female","1","0","0"
"1090","6","2024-2025","Star Math",26,"On Watch",11,"Male","1","0","1"
"1091","6","2024-2025","Star Math",92,"At/Above Benchmark",45,"Male","0","0","1"
"1092","6","2024-2025","Star Math",67,"At/Above Benchmark",81,"Male","0","1","0"
"1093","6","2024-2025","Star Math",34,"On Watch",6,"Female","0","0","1"
"1094","6","2024-2025","Star Math",74,"At/Above Benchmark",61,"Female","0","0","0"
"1095","6","2024-2025","Star Math",22,"Intervention",30,"Female","0","0","1"
"1096","6","2024-2025","Star Math",26,"On Watch",74,"Female","1","0","1"
"1097","6","2024-2025","Star Math",66,"At/Above Benchmark",74,"Male","1","0","1"
"1098","6","2024-2025","Star Math",80,"At/Above Benchmark",11,"Female","0","0","0"
"1099","6","2024-2025","Star Math",50,"At/Above Benchmark",83,"Female","0","0","0"
"1100","6","2024-2025","Star Math",45,"At/Above Benchmark",88,"Female","0","1","0"
"1101","6","2024-2025","Star Math",93,"At/Above Benchmark",84,"Male","0","0","0"
"1102","6","2024-2025","Star Math",79,"At/Above Benchmark",7,"Female","0","0","0"
"1103","6","2024-2025","Star Math",95,"At/Above Benchmark",69,"Male","1","0","1"
"1104","6","2024-2025","Star Math",98,"At/Above Benchmark",97,"Male","0","0","0"
"1105","6","2024-2025","Star Math",6,"Urgent Intervention",15,"Male","1","0","0"
"1106","6","2024-2025","Star Math",88,"At/Above Benchmark",11,"Male","0","0","1"
"1107","6","2024-2025","Star Math",79,"At/Above Benchmark",71,"Male","0","0","1"
"1108","6","2024-2025","Star Math",95,"At/Above Benchmark",18,"Female","0","0","0"
"1109","6","2024-2025","Star Math",25,"On Watch",5,"Female","1","0","0"
"1110","6","2024-2025","Star Math",19,"Intervention",78,"Female","1","0","1"
"1111","6","2024-2025","Star Math",70,"At/Above Benchmark",52,"Female","1","0","1"
"1112","6","2024-2025","Star Math",78,"At/Above Benchmark",56,"Male","0","1","0"
"1113","6","2024-2025","Star Math",33,"On Watch",71,"Female","0","0","0"
"1114","6","2024-2025","Star Math",46,"At/Above Benchmark",78,"Female","0","0","0"
"1115","6","2024-2025","Star Math",68,"At/Above Benchmark",19,"Female","0","0","1"
"1116","6","2024-2025","Star Math",89,"At/Above Benchmark",3,"Male","0","0","0"
"1117","6","2024-2025","Star Math",33,"On Watch",56,"Female","0","1","0"
"1118","6","2024-2025","Star Math",24,"Intervention",5,"Female","0","0","1"
"1119","6","2024-2025","Star Math",2,"Urgent Intervention",15,"Female","1","0","1"
"1120","6","2024-2025","Star Math",92,"At/Above Benchmark",13,"Female","0","0","0"
"1121","6","2024-2025","Star Math",60,"At/Above Benchmark",70,"Female","0","0","1"
"1122","6","2024-2025","Star Math",6,"Urgent Intervention",5,"Male","1","0","0"
"1123","6","2024-2025","Star Math",80,"At/Above Benchmark",46,"Female","0","0","1"
"1124","6","2024-2025","Star Math",98,"At/Above Benchmark",37,"Female","0","0","0"
"1125","6","2024-2025","Star Math",95,"At/Above Benchmark",70,"Male","0","0","0"
"1126","6","2024-2025","Star Math",51,"At/Above Benchmark",64,"Male","1","0","0"
"1127","6","2024-2025","Star Math",15,"Intervention",11,"Female","0","0","1"
"1128","6","2024-2025","Star Math",72,"At/Above Benchmark",46,"Male","0","1","0"
"1129","6","2024-2025","Star Math",1,"Urgent Intervention",30,"Female","1","0","0"
"1130","6","2024-2025","Star Math",75,"At/Above Benchmark",42,"Female","0","0","0"
"1131","6","2024-2025","Star Math",95,"At/Above Benchmark",17,"Female","0","0","0"
"1132","6","2024-2025","Star Math",96,"At/Above Benchmark",26,"Male","0","0","1"
"1133","6","2024-2025","Star Math",99,"At/Above Benchmark",14,"Male","0","0","0"
"1134","6","2024-2025","Star Math",38,"On Watch",10,"Female","0","0","1"
"1135","6","2024-2025","Star Math",33,"On Watch",43,"Female","0","0","0"
"1136","6","2024-2025","Star Math",37,"On Watch",43,"Female","0","0","1"
"1137","6","2024-2025","Star Math",34,"On Watch",86,"Male","0","0","0"
"1138","6","2024-2025","Star Math",81,"At/Above Benchmark",18,"Male","0","0","1"
"1139","7","2024-2025","Star Math",15,"Intervention",70,"Male","1","0","0"
"1140","7","2024-2025","Star Math",48,"At/Above Benchmark",27,"Female","1","0","1"
"1141","7","2024-2025","Star Math",67,"At/Above Benchmark",28,"Female","0","0","1"
"1142","7","2024-2025","Star Math",54,"At/Above Benchmark",56,"Female","1","0","0"
"1143","7","2024-2025","Star Math",4,"Urgent Intervention",86,"Male","1","0","1"
"1144","7","2024-2025","Star Math",92,"At/Above Benchmark",47,"Male","1","1","0"
"1145","7","2024-2025","Star Math",67,"At/Above Benchmark",69,"Male","0","0","0"
"1146","7","2024-2025","Star Math",21,"Intervention",90,"Male","1","0","1"
"1147","7","2024-2025","Star Math",90,"At/Above Benchmark",96,"Female","0","0","0"
"1148","7","2024-2025","Star Math",79,"At/Above Benchmark",95,"Male","0","0","0"
"1149","7","2024-2025","Star Math",2,"Urgent Intervention",76,"Female","1","0","0"
"1150","7","2024-2025","Star Math",64,"At/Above Benchmark",94,"Non-Binary","1","0","0"
"1151","7","2024-2025","Star Math",41,"At/Above Benchmark",48,"Male","1","0","0"
"1152","7","2024-2025","Star Math",53,"At/Above Benchmark",25,"Female","0","0","0"
"1153","7","2024-2025","Star Math",62,"At/Above Benchmark",96,"Female","1","0","0"
"1154","7","2024-2025","Star Math",72,"At/Above Benchmark",81,"Female","0","0","0"
"1155","7","2024-2025","Star Math",70,"At/Above Benchmark",99,"Female","0","0","0"
"1156","7","2024-2025","Star Math",79,"At/Above Benchmark",44,"Male","1","0","1"
"1157","7","2024-2025","Star Math",20,"Intervention",84,"Male","1","0","0"
"1158","7","2024-2025","Star Math",29,"On Watch",98,"Male","1","0","0"
"1159","7","2024-2025","Star Math",8,"Urgent Intervention",19,"Male","1","0","0"
"1160","7","2024-2025","Star Math",59,"At/Above Benchmark",52,"Female","0","1","0"
"1161","7","2024-2025","Star Math",13,"Intervention",76,"Female","0","0","0"
"1162","7","2024-2025","Star Math",18,"Intervention",47,"Female","0","0","1"
"1163","7","2024-2025","Star Math",69,"At/Above Benchmark",56,"Male","1","0","0"
"1164","7","2024-2025","Star Math",87,"At/Above Benchmark",31,"Male","0","0","0"
"1165","7","2024-2025","Star Math",10,"Intervention",76,"Female","1","0","0"
"1166","7","2024-2025","Star Math",10,"Intervention",98,"Female","1","0","0"
"1167","7","2024-2025","Star Math",97,"At/Above Benchmark",65,"Male","0","0","1"
"1168","7","2024-2025","Star Math",38,"On Watch",41,"Male","0","0","0"
"1169","7","2024-2025","Star Math",5,"Urgent Intervention",53,"Female","1","0","0"
"1170","7","2024-2025","Star Math",82,"At/Above Benchmark",91,"Male","1","0","0"
"1171","7","2024-2025","Star Math",88,"At/Above Benchmark",62,"Male","0","0","0"
"1172","7","2024-2025","Star Math",49,"At/Above Benchmark",54,"Female","0","0","1"
"1173","7","2024-2025","Star Math",75,"At/Above Benchmark",88,"Male","0","0","0"
"1174","7","2024-2025","Star Math",69,"At/Above Benchmark",87,"Male","0","0","0"
"1175","7","2024-2025","Star Math",76,"At/Above Benchmark",85,"Female","0","0","0"
"1176","7","2024-2025","Star Math",3,"Urgent Intervention",82,"Female","1","0","1"
"1177","7","2024-2025","Star Math",59,"At/Above Benchmark",62,"Female","0","0","0"
"1178","7","2024-2025","Star Math",9,"Urgent Intervention",45,"Female","0","0","0"
"1179","7","2024-2025","Star Math",78,"At/Above Benchmark",75,"Female","0","0","0"
"1180","7","2024-2025","Star Math",35,"On Watch",75,"Female","0","0","0"
"1181","7","2024-2025","Star Math",23,"Intervention",95,"Female","0","0","0"
"1182","7","2024-2025","Star Math",97,"At/Above Benchmark",54,"Male","0","0","0"
"1183","7","2024-2025","Star Math",58,"At/Above Benchmark",62,"Male","0","0","1"
"1184","7","2024-2025","Star Math",89,"At/Above Benchmark",72,"Male","0","0","0"
"1185","7","2024-2025","Star Math",95,"At/Above Benchmark",60,"Female","0","0","1"
"1186","7","2024-2025","Star Math",17,"Intervention",98,"Female","0","1","0"
"1187","7","2024-2025","Star Math",97,"At/Above Benchmark",68,"Female","0","0","0"
"1188","7","2024-2025","Star Math",59,"At/Above Benchmark",99,"Female","0","0","0"
"1189","7","2024-2025","Star Math",92,"At/Above Benchmark",47,"Male","0","0","0"
"1190","7","2024-2025","Star Math",77,"At/Above Benchmark",89,"Male","1","0","0"
"1191","7","2024-2025","Star Math",66,"At/Above Benchmark",46,"Female","0","0","0"
"1192","7","2024-2025","Star Math",38,"On Watch",32,"Female","0","0","1"
"1193","7","2024-2025","Star Math",56,"At/Above Benchmark",9,"Female","0","0","1"
"1194","7","2024-2025","Star Math",54,"At/Above Benchmark",77,"Female","0","0","0"
"1195","7","2024-2025","Star Math",51,"At/Above Benchmark",16,"Female","0","0","0"
"1196","7","2024-2025","Star Math",84,"At/Above Benchmark",96,"Female","0","0","0"
"1197","7","2024-2025","Star Math",82,"At/Above Benchmark",98,"Male","0","0","0"
"1198","7","2024-2025","Star Math",94,"At/Above Benchmark",97,"Male","0","0","0"
"1199","7","2024-2025","Star Math",48,"At/Above Benchmark",95,"Male","0","1","0"
"1200","7","2024-2025","Star Math",73,"At/Above Benchmark",62,"Male","0","1","0"
"1201","7","2024-2025","Star Math",76,"At/Above Benchmark",92,"Female","0","0","0"
"1202","7","2024-2025","Star Math",62,"At/Above Benchmark",81,"Male","0","0","0"
"1203","7","2024-2025","Star Math",49,"At/Above Benchmark",71,"Female","0","0","0"
"1204","7","2024-2025","Star Math",85,"At/Above Benchmark",5,"Female","0","0","0"
"1205","7","2024-2025","Star Math",19,"Intervention",30,"Female","0","0","0"
"1206","7","2024-2025","Star Math",90,"At/Above Benchmark",15,"Female","0","0","0"
"1207","7","2024-2025","Star Math",30,"On Watch",88,"Female","0","1","0"
"1208","7","2024-2025","Star Math",41,"At/Above Benchmark",87,"Female","0","0","1"
"1209","7","2024-2025","Star Math",61,"At/Above Benchmark",99,"Female","0","0","0"
"1210","7","2024-2025","Star Math",24,"Intervention",47,"Female","0","0","0"
"1211","7","2024-2025","Star Math",68,"At/Above Benchmark",21,"Male","0","1","1"
"1212","7","2024-2025","Star Math",37,"On Watch",78,"Female","0","0","1"
"1213","7","2024-2025","Star Math",9,"Urgent Intervention",94,"Male","1","0","1"
"1214","7","2024-2025","Star Math",66,"At/Above Benchmark",12,"Female","1","0","1"
"1215","7","2024-2025","Star Math",47,"At/Above Benchmark",55,"Female","0","0","1"
"1216","7","2024-2025","Star Math",39,"On Watch",97,"Male","0","1","0"
"1217","7","2024-2025","Star Math",85,"At/Above Benchmark",46,"Female","0","0","0"
"1218","7","2024-2025","Star Math",60,"At/Above Benchmark",98,"Female","0","0","0"
"1219","7","2024-2025","Star Math",92,"At/Above Benchmark",82,"Female","0","0","0"
"1220","7","2024-2025","Star Math",82,"At/Above Benchmark",12,"Male","1","0","0"
"1221","7","2024-2025","Star Math",54,"At/Above Benchmark",58,"Male","0","0","1"
"1222","7","2024-2025","Star Math",44,"At/Above Benchmark",75,"Female","0","0","0"
"1223","7","2024-2025","Star Math",46,"At/Above Benchmark",6,"Male","0","0","0"
"1224","7","2024-2025","Star Math",75,"At/Above Benchmark",83,"Male","0","0","0"
"1225","7","2024-2025","Star Math",53,"At/Above Benchmark",19,"Female","0","0","0"
"1226","7","2024-2025","Star Math",73,"At/Above Benchmark",93,"Female","0","0","1"
"1227","7","2024-2025","Star Math",76,"At/Above Benchmark",99,"Male","0","0","0"
"1228","7","2024-2025","Star Math",39,"On Watch",29,"Female","0","0","1"
"1229","7","2024-2025","Star Math",51,"At/Above Benchmark",62,"Male","0","0","0"
"1230","7","2024-2025","Star Math",7,"Urgent Intervention",66,"Female","1","0","0"
"1231","7","2024-2025","Star Math",55,"At/Above Benchmark",62,"Female","0","1","0"
"1232","8","2024-2025","Star Math",94,"At/Above Benchmark",22,"Male","0","0","0"
"1233","8","2024-2025","Star Math",87,"At/Above Benchmark",13,"Female","0","0","0"
"1234","8","2024-2025","Star Math",95,"At/Above Benchmark",51,"Male","0","0","0"
"1235","8","2024-2025","Star Math",49,"At/Above Benchmark",93,"Male","0","0","0"
"1236","8","2024-2025","Star Math",42,"At/Above Benchmark",64,"Female","0","1","1"
"1237","8","2024-2025","Star Math",13,"Intervention",35,"Male","1","0","1"
"1238","8","2024-2025","Star Math",6,"Urgent Intervention",70,"Female","0","0","1"
"1239","8","2024-2025","Star Math",77,"At/Above Benchmark",23,"Male","0","1","0"
"1240","8","2024-2025","Star Math",21,"Intervention",5,"Female","1","0","0"
"1241","8","2024-2025","Star Math",11,"Intervention",1,"Male","1","0","0"
"1242","8","2024-2025","Star Math",29,"On Watch",68,"Female","0","0","0"
"1243","8","2024-2025","Star Math",5,"Urgent Intervention",39,"Female","1","0","0"
"1244","8","2024-2025","Star Math",94,"At/Above Benchmark",16,"Female","0","0","0"
"1245","8","2024-2025","Star Math",70,"At/Above Benchmark",15,"Female","0","0","1"
"1246","8","2024-2025","Star Math",63,"At/Above Benchmark",28,"Female","0","0","0"
"1247","8","2024-2025","Star Math",48,"At/Above Benchmark",69,"Female","0","0","0"
"1248","8","2024-2025","Star Math",94,"At/Above Benchmark",43,"Male","0","0","0"
"1249","8","2024-2025","Star Math",76,"At/Above Benchmark",23,"Male","0","0","1"
"1250","8","2024-2025","Star Math",31,"On Watch",91,"Female","0","0","0"
"1251","8","2024-2025","Star Math",85,"At/Above Benchmark",66,"Female","0","0","0"
"1252","8","2024-2025","Star Math",72,"At/Above Benchmark",84,"Male","0","0","0"
"1253","8","2024-2025","Star Math",61,"At/Above Benchmark",1,"Male","0","0","0"
"1254","8","2024-2025","Star Math",59,"At/Above Benchmark",19,"Female","0","1","0"
"1255","8","2024-2025","Star Math",9,"Urgent Intervention",93,"Male","1","0","1"
"1256","8","2024-2025","Star Math",61,"At/Above Benchmark",49,"Female","0","0","1"
"1257","8","2024-2025","Star Math",41,"At/Above Benchmark",38,"Female","0","0","0"
"1258","8","2024-2025","Star Math",72,"At/Above Benchmark",84,"Female","0","0","0"
"1259","8","2024-2025","Star Math",68,"At/Above Benchmark",37,"Female","0","0","1"
"1260","8","2024-2025","Star Math",69,"At/Above Benchmark",2,"Female","1","0","0"
"1261","8","2024-2025","Star Math",16,"Intervention",2,"Female","1","0","0"
"1262","8","2024-2025","Star Math",69,"At/Above Benchmark",92,"Female","0","0","0"
"1263","8","2024-2025","Star Math",29,"On Watch",80,"Female","0","0","0"
"1264","8","2024-2025","Star Math",64,"At/Above Benchmark",32,"Female","0","1","0"
"1265","8","2024-2025","Star Math",81,"At/Above Benchmark",61,"Male","0","0","0"
"1266","8","2024-2025","Star Math",86,"At/Above Benchmark",58,"Male","0","1","0"
"1267","8","2024-2025","Star Math",81,"At/Above Benchmark",47,"Male","0","0","0"
"1268","8","2024-2025","Star Math",70,"At/Above Benchmark",87,"Male","0","0","0"
"1269","8","2024-2025","Star Math",85,"At/Above Benchmark",51,"Male","0","0","0"
"1270","8","2024-2025","Star Math",15,"Intervention",58,"Male","1","0","1"
"1271","8","2024-2025","Star Math",6,"Urgent Intervention",3,"Male","1","0","1"
"1272","8","2024-2025","Star Math",57,"At/Above Benchmark",43,"Female","0","0","1"
"1273","8","2024-2025","Star Math",64,"At/Above Benchmark",96,"Female","0","0","1"
"1274","8","2024-2025","Star Math",45,"At/Above Benchmark",22,"Male","1","0","0"
"1275","8","2024-2025","Star Math",75,"At/Above Benchmark",69,"Male","0","0","1"
"1276","8","2024-2025","Star Math",90,"At/Above Benchmark",94,"Male","0","0","0"
"1277","8","2024-2025","Star Math",37,"On Watch",16,"Male","1","0","0"
"1278","8","2024-2025","Star Math",60,"At/Above Benchmark",8,"Female","0","1","1"
"1279","8","2024-2025","Star Math",56,"At/Above Benchmark",4,"Female","1","0","0"
"1280","8","2024-2025","Star Math",83,"At/Above Benchmark",66,"Male","0","0","0"
"1281","8","2024-2025","Star Math",65,"At/Above Benchmark",1,"Female","0","0","0"
"1282","8","2024-2025","Star Math",25,"On Watch",69,"Male","0","0","0"
"1283","8","2024-2025","Star Math",20,"Intervention",17,"Male","1","0","0"
"1284","8","2024-2025","Star Math",22,"Intervention",1,"Male","1","0","0"
"1285","8","2024-2025","Star Math",16,"Intervention",11,"Male","1","0","0"
"1286","8","2024-2025","Star Math",21,"Intervention",25,"Male","0","0","0"
"1287","8","2024-2025","Star Math",16,"Intervention",10,"Male","0","1","0"
"1288","8","2024-2025","Star Math",87,"At/Above Benchmark",19,"Male","0","0","0"
"1289","8","2024-2025","Star Math",96,"At/Above Benchmark",82,"Male","1","0","0"
"1290","8","2024-2025","Star Math",44,"At/Above Benchmark",12,"Male","0","0","0"
"1291","8","2024-2025","Star Math",43,"At/Above Benchmark",14,"Female","0","1","1"
"1292","8","2024-2025","Star Math",64,"At/Above Benchmark",50,"Female","0","0","0"
"1293","8","2024-2025","Star Math",90,"At/Above Benchmark",59,"Female","0","0","1"
"1294","8","2024-2025","Star Math",70,"At/Above Benchmark",6,"Female","0","0","1"
"1295","8","2024-2025","Star Math",39,"On Watch",99,"Female","1","0","0"
"1296","8","2024-2025","Star Math",52,"At/Above Benchmark",52,"Female","0","0","0"
"1297","8","2024-2025","Star Math",42,"At/Above Benchmark",59,"Female","1","0","1"
"1298","8","2024-2025","Star Math",82,"At/Above Benchmark",37,"Female","1","0","1"
"1299","8","2024-2025","Star Math",83,"At/Above Benchmark",38,"Male","0","0","0"
"1300","8","2024-2025","Star Math",55,"At/Above Benchmark",61,"Female","0","0","0"
"1301","8","2024-2025","Star Math",49,"At/Above Benchmark",12,"Female","0","0","1"
"1302","8","2024-2025","Star Math",37,"On Watch",8,"Male","0","0","0"
"1303","8","2024-2025","Star Math",85,"At/Above Benchmark",78,"Female","0","0","1"
"1304","8","2024-2025","Star Math",54,"At/Above Benchmark",43,"Male","1","0","1"
"1305","8","2024-2025","Star Math",84,"At/Above Benchmark",94,"Female","0","0","0"
"1306","8","2024-2025","Star Math",34,"On Watch",17,"Male","0","1","1"
"1307","8","2024-2025","Star Math",1,"Urgent Intervention",3,"Female","1","0","1"
"1308","8","2024-2025","Star Math",65,"At/Above Benchmark",87,"Male","0","0","0"
"1309","8","2024-2025","Star Math",55,"At/Above Benchmark",9,"Female","0","0","0"
"1310","8","2024-2025","Star Math",74,"At/Above Benchmark",86,"Female","0","0","0"
"1311","8","2024-2025","Star Math",76,"At/Above Benchmark",84,"Female","0","0","1"
"1312","8","2024-2025","Star Math",37,"On Watch",17,"Female","0","0","0"
"1313","8","2024-2025","Star Math",34,"On Watch",94,"Female","0","0","0"
"1314","8","2024-2025","Star Math",30,"On Watch",73,"Female","0","0","1"
"1315","8","2024-2025","Star Math",17,"Intervention",64,"Male","1","0","0"
"1316","8","2024-2025","Star Math",60,"At/Above Benchmark",22,"Male","0","0","0"
"1317","8","2024-2025","Star Math",85,"At/Above Benchmark",20,"Male","0","0","0"
"1318","8","2024-2025","Star Math",75,"At/Above Benchmark",83,"Female","0","0","0"
"1319","8","2024-2025","Star Math",66,"At/Above Benchmark",4,"Male","0","0","1"
"1320","8","2024-2025","Star Math",73,"At/Above Benchmark",69,"Male","0","0","0"
"1321","8","2024-2025","Star Math",74,"At/Above Benchmark",5,"Male","0","0","1"
"1322","8","2024-2025","Star Math",33,"On Watch",1,"Female","1","0","0"
"1323","8","2024-2025","Star Math",88,"At/Above Benchmark",52,"Female","0","0","0"
"1324","9","2024-2025","Star Math",54,"At/Above Benchmark",98,"Male","1","0","0"
"1325","9","2024-2025","Star Math",26,"On Watch",70,"Male","1","0","1"
"1326","9","2024-2025","Star Math",17,"Intervention",53,"Female","1","0","0"
"1327","9","2024-2025","Star Math",65,"At/Above Benchmark",99,"Female","0","0","0"
"1328","9","2024-2025","Star Math",92,"At/Above Benchmark",5,"Female","0","0","0"
"1329","9","2024-2025","Star Math",83,"At/Above Benchmark",3,"Male","0","0","0"
"1330","9","2024-2025","Star Math",64,"At/Above Benchmark",31,"Female","0","0","0"
"1331","9","2024-2025","Star Math",74,"At/Above Benchmark",29,"Female","1","0","0"
"1332","9","2024-2025","Star Math",62,"At/Above Benchmark",84,"Female","0","0","0"
"1333","9","2024-2025","Star Math",94,"At/Above Benchmark",34,"Female","0","0","1"
"1334","9","2024-2025","Star Math",58,"At/Above Benchmark",59,"Male","0","0","0"
"1335","9","2024-2025","Star Math",46,"At/Above Benchmark",3,"Female","0","1","0"
"1336","9","2024-2025","Star Math",79,"At/Above Benchmark",86,"Female","0","0","0"
"1337","9","2024-2025","Star Math",55,"At/Above Benchmark",96,"Male","0","1","0"
"1338","9","2024-2025","Star Math",29,"On Watch",75,"Female","0","0","0"
"1339","9","2024-2025","Star Math",67,"At/Above Benchmark",73,"Female","0","1","0"
"1340","9","2024-2025","Star Math",58,"At/Above Benchmark",73,"Female","0","0","1"
"1341","9","2024-2025","Star Math",84,"At/Above Benchmark",57,"Female","0","0","0"
"1342","9","2024-2025","Star Math",91,"At/Above Benchmark",16,"Male","0","0","1"
"1343","9","2024-2025","Star Math",86,"At/Above Benchmark",80,"Male","0","0","0"
"1344","9","2024-2025","Star Math",64,"At/Above Benchmark",58,"Male","0","0","0"
"1345","9","2024-2025","Star Math",38,"On Watch",27,"Male","0","1","0"
"1346","9","2024-2025","Star Math",38,"On Watch",59,"Male","1","0","0"
"1347","9","2024-2025","Star Math",10,"Intervention",2,"Male","1","0","0"
"1348","9","2024-2025","Star Math",68,"At/Above Benchmark",86,"Male","0","0","0"
"1349","9","2024-2025","Star Math",36,"On Watch",79,"Female","1","0","1"
"1350","9","2024-2025","Star Math",72,"At/Above Benchmark",99,"Female","0","1","0"
"1351","9","2024-2025","Star Math",71,"At/Above Benchmark",88,"Female","0","0","0"
"1352","9","2024-2025","Star Math",25,"On Watch",41,"Female","0","0","0"
"1353","9","2024-2025","Star Math",60,"At/Above Benchmark",69,"Female","0","0","0"
"1354","9","2024-2025","Star Math",51,"At/Above Benchmark",6,"Female","0","1","1"
"1355","9","2024-2025","Star Math",88,"At/Above Benchmark",29,"Male","1","0","0"
"1356","9","2024-2025","Star Math",75,"At/Above Benchmark",19,"Male","0","0","1"
"1357","9","2024-2025","Star Math",78,"At/Above Benchmark",27,"Male","0","1","0"
"1358","9","2024-2025","Star Math",9,"Urgent Intervention",8,"Female","0","0","1"
"1359","9","2024-2025","Star Math",19,"Intervention",24,"Female","1","0","0"
"1360","9","2024-2025","Star Math",35,"On Watch",28,"Female","0","0","0"
"1361","9","2024-2025","Star Math",70,"At/Above Benchmark",66,"Male","0","0","1"
"1362","9","2024-2025","Star Math",69,"At/Above Benchmark",3,"Non-Binary","0","1","1"
"1363","9","2024-2025","Star Math",52,"At/Above Benchmark",11,"Female","1","0","0"
"1364","9","2024-2025","Star Math",80,"At/Above Benchmark",7,"Female","0","0","0"
"1365","9","2024-2025","Star Math",48,"At/Above Benchmark",98,"Female","0","0","1"
"1366","9","2024-2025","Star Math",58,"At/Above Benchmark",35,"Female","0","1","1"
"1367","9","2024-2025","Star Math",56,"At/Above Benchmark",54,"Female","0","0","0"
"1368","9","2024-2025","Star Math",68,"At/Above Benchmark",73,"Female","0","0","0"
